Gene stable ID,NCBI gene (formerly Entrezgene) ID,Gene name
ENSG00000200256,,Y_RNA
ENSG00000199362,,Y_RNA
ENSG00000253331,,
ENSG00000291796,328,APEX1
ENSG00000244088,,RPL23AP44
ENSG00000253946,,RPL21P59
ENSG00000173548,257364,SNX33
ENSG00000113196,9421,HAND1
ENSG00000149257,871,SERPINH1
ENSG00000291802,90809,PIP4P1
ENSG00000102802,84935,MEDAG
ENSG00000273217,,
ENSG00000249951,,
ENSG00000166762,117155,CATSPER2
ENSG00000291814,4860,PNP
ENSG00000182552,201965,RWDD4
ENSG00000224747,,MTCYBP21
ENSG00000227999,,MTND5P1
ENSG00000176054,,RPL23P2
ENSG00000308554,,
ENSG00000291813,338879,RNASE10
ENSG00000291799,,OR4K6P
ENSG00000291821,283617,OR4K3
ENSG00000217330,,SSXP10
ENSG00000291800,,OR4K4P
ENSG00000291801,,
ENSG00000135521,84946,LTV1
ENSG00000291816,,
ENSG00000291815,,OR4K16P
ENSG00000291771,,OR4U1P
ENSG00000291774,,OR4T1P
ENSG00000291775,,PSMB7P1
ENSG00000291776,,GTF2IP22
ENSG00000291777,,OR11G1P
ENSG00000291778,,OR11P1P
ENSG00000291818,,
ENSG00000291817,,OR11H5P
ENSG00000291782,,
ENSG00000291783,,
ENSG00000291788,,
ENSG00000291790,,
ENSG00000291820,,
ENSG00000278931,,
ENSG00000286128,,
ENSG00000175664,122046,TEX26
ENSG00000291819,,
ENSG00000250972,,CKS1BP5
ENSG00000291795,,
ENSG00000291797,,
ENSG00000292258,390432,OR4Q2
ENSG00000291780,390441,OR11H7
ENSG00000248156,,BTG4P1
ENSG00000253538,,
ENSG00000164611,9232,PTTG1
ENSG00000279579,,LINC01666
ENSG00000196296,487,ATP2A1
ENSG00000219773,,RPSAP45
ENSG00000260645,,
ENSG00000135537,246269,AFG1L
ENSG00000280399,,
ENSG00000174930,,VN2R1P
ENSG00000152484,219333,USP12
ENSG00000242370,100874084,KCNAB1-AS1
ENSG00000239412,,RPL21P71
ENSG00000249820,,AFF4P1
ENSG00000240012,100885796,SLC9A9-AS1
ENSG00000163590,151742,PPM1L
ENSG00000147571,1392,CRH
ENSG00000280436,,
ENSG00000201242,,RNY1P1
ENSG00000122034,2971,GTF3A
ENSG00000279187,,
ENSG00000274833,,
ENSG00000304224,,
ENSG00000279692,,
ENSG00000266392,100616294,MIR4740
ENSG00000266189,100422944,MIR3186
ENSG00000185504,80233,FAAP100
ENSG00000253107,,
ENSG00000225555,105372791,
ENSG00000170961,3037,HAS2
ENSG00000251195,,
ENSG00000205670,54065,SMIM11
ENSG00000205670,102723553,SMIM11
ENSG00000259143,,
ENSG00000249004,,PRMT5P1
ENSG00000258615,,
ENSG00000242318,,RPL21P48
ENSG00000164168,55751,TMEM184C
ENSG00000287111,,
ENSG00000213159,,CEND1P1
ENSG00000288543,,
ENSG00000031081,57514,ARHGAP31
ENSG00000254388,,DUTP2
ENSG00000122420,5737,PTGFR
ENSG00000258986,388021,TMEM179
ENSG00000253956,,
ENSG00000223027,124900293,
ENSG00000156802,29028,ATAD2
ENSG00000206605,,RNU6-946P
ENSG00000199855,,RNU6-490P
ENSG00000291832,,
ENSG00000120539,84930,MASTL
ENSG00000291828,768218,MIR766
ENSG00000292244,55922,
ENSG00000118420,90025,UBE3D
ENSG00000143013,8543,LMO4
ENSG00000239201,,RPL21P106
ENSG00000259037,,
ENSG00000260792,101929634,LINC02280
ENSG00000265291,100616300,MIR4710
ENSG00000258858,,
ENSG00000286056,,
ENSG00000258033,,SNX5P2
ENSG00000184990,10572,SIVA1
ENSG00000244266,,
ENSG00000250726,,
ENSG00000250839,,
ENSG00000173193,54625,PARP14
ENSG00000258183,,LINC02392
ENSG00000249386,,MTCO2P9
ENSG00000164136,3600,IL15
ENSG00000222018,101928147,C21orf140
ENSG00000222018,102723451,C21orf140
ENSG00000273104,,
ENSG00000243627,388820,SMIM34
ENSG00000243627,107983987,SMIM34
ENSG00000257300,,HAUS8P1
ENSG00000272958,,
ENSG00000280145,102724701,
ENSG00000280145,124905527,
ENSG00000122033,219402,MTIF3
ENSG00000207021,,Y_RNA
ENSG00000240505,23495,TNFRSF13B
ENSG00000226084,,RPL17P6
ENSG00000091039,114882,OSBPL8
ENSG00000134748,84950,PRPF38A
ENSG00000252499,,RNU6-63P
ENSG00000235532,100507612,LINC00402
ENSG00000235532,100874151,LINC00402
ENSG00000235532,105370259,LINC00402
ENSG00000230216,,HSPB1P2
ENSG00000101997,28952,CCDC22
ENSG00000232701,,RPL21P108
ENSG00000177596,100288208,
ENSG00000227513,,ILRUNP1
ENSG00000259056,,DUXAP1
ENSG00000236678,,LINC00347
ENSG00000163235,7039,TGFA
ENSG00000166927,58475,MS4A7
ENSG00000152767,10160,FARP1
ENSG00000142892,10026,PIGK
ENSG00000252639,,RNU2-24P
ENSG00000251839,,RNU7-12P
ENSG00000230507,,RPL7AP8
ENSG00000270874,,RPAP2P1
ENSG00000107890,22852,ANKRD26
ENSG00000101216,26205,GMEB2
ENSG00000291834,5204,PFDN5
ENSG00000281614,3635,INPP5D
ENSG00000164399,3562,IL3
ENSG00000258430,,
ENSG00000228948,,SLC25A6P5
ENSG00000179627,100128927,ZBTB42
ENSG00000291835,60314,MYG1
ENSG00000225002,,
ENSG00000229297,,
ENSG00000277889,102465995,MIR8081
ENSG00000200131,,RN7SKP77
ENSG00000228143,,
ENSG00000212276,,RNA5SP292
ENSG00000291836,8086,AAAS
ENSG00000148143,58499,ZNF462
ENSG00000258983,,
ENSG00000216519,,
ENSG00000222990,,RNU4-22P
ENSG00000159685,84303,CHCHD6
ENSG00000258789,,
ENSG00000233330,,
ENSG00000257065,,
ENSG00000100722,79882,ZC3H14
ENSG00000230709,284191,
ENSG00000236822,,NMBR-AS1
ENSG00000225442,,MPRIP-AS1
ENSG00000220069,,RPL7P27
ENSG00000263624,,
ENSG00000218089,,DNAJA1P4
ENSG00000295465,105372772,
ENSG00000206859,,RNU6-767P
ENSG00000218776,,MTATP6P31
ENSG00000243370,,RN7SL775P
ENSG00000303806,,
ENSG00000140262,6938,TCF12
ENSG00000308278,,
ENSG00000278864,,
ENSG00000112208,9532,BAG2
ENSG00000179598,201164,PLD6
ENSG00000212938,337968,KRTAP6-3
ENSG00000291837,121340,SP7
ENSG00000205726,6453,ITSN1
ENSG00000291839,,
ENSG00000264187,,
ENSG00000049769,89801,PPP1R3F
ENSG00000215807,,KRT18P65
ENSG00000154803,201163,FLCN
ENSG00000226541,,RPL36P10
ENSG00000216809,,
ENSG00000217770,,FEM1AP3
ENSG00000177468,167826,OLIG3
ENSG00000217811,,HNRNPDP2
ENSG00000112210,51715,RAB23
ENSG00000166928,84689,MS4A14
ENSG00000207287,,RNU6-1274P
ENSG00000270839,,
ENSG00000207976,693192,MIR607
ENSG00000232875,,HMGN2P35
ENSG00000187122,6585,SLIT1
ENSG00000145819,23092,ARHGAP26
ENSG00000229332,,PGBD4P8
ENSG00000227937,,MTND2P30
ENSG00000229752,,RPL7P10
ENSG00000233216,,
ENSG00000197273,2980,GUCA2A
ENSG00000270012,,
ENSG00000286031,,
ENSG00000230790,,
ENSG00000147118,7569,ZNF182
ENSG00000197457,50861,STMN3
ENSG00000115875,6432,SRSF7
ENSG00000226804,,
ENSG00000230728,,
ENSG00000232846,,SLC25A6P3
ENSG00000230787,,PSAT1P3
ENSG00000242537,,MRE11P1
ENSG00000243733,,
ENSG00000249305,,
ENSG00000248376,,FBLP1
ENSG00000248770,,
ENSG00000163630,132204,SYNPR
ENSG00000221994,57232,ZNF630
ENSG00000249627,,
ENSG00000253239,,IGLVI-70
ENSG00000273180,,
ENSG00000211637,,IGLV4-69
ENSG00000213331,,
ENSG00000251418,,ASS1P8
ENSG00000254355,,IGLVI-68
ENSG00000278657,,
ENSG00000243509,8771,TNFRSF6B
ENSG00000249333,,
ENSG00000272784,,
ENSG00000250725,,
ENSG00000211642,,IGLV10-54
ENSG00000272744,,
ENSG00000249901,,
ENSG00000253794,,IGLV10-67
ENSG00000228161,,
ENSG00000248206,,
ENSG00000231562,,RPL7AP44
ENSG00000253874,,IGLVIV-66-1
ENSG00000227358,,
ENSG00000254075,,IGLVV-66
ENSG00000268926,,
ENSG00000254161,,IGLVIV-65
ENSG00000253242,,IGLVIV-64
ENSG00000227765,,MYL12BP2
ENSG00000253752,,IGLVI-63
ENSG00000252847,,RNU2-46P
ENSG00000253823,,IGLV1-62
ENSG00000164129,4889,NPY5R
ENSG00000199202,,RNA5SP289
ENSG00000275361,,
ENSG00000237631,,PARK7P2
ENSG00000211638,,IGLV8-61
ENSG00000237212,,
ENSG00000101246,10139,ARFRP1
ENSG00000225741,,
ENSG00000263366,,ABHD17AP5
ENSG00000239872,,RPL35AP19
ENSG00000236118,,
ENSG00000233720,,
ENSG00000211639,,IGLV4-60
ENSG00000116641,85440,DOCK7
ENSG00000222589,,RN7SKP159
ENSG00000242079,,RN7SL318P
ENSG00000227710,,
ENSG00000206661,124900260,SNORA70
ENSG00000224465,,SOCS2P2
ENSG00000201938,,Y_RNA
ENSG00000222546,,RNA5SP251
ENSG00000254308,,IGLVIV-59
ENSG00000253637,,IGLVV-58
ENSG00000224546,,EIF4BP3
ENSG00000236323,,BMP6P1
ENSG00000264092,,RN7SL474P
ENSG00000231678,,
ENSG00000211640,,IGLV6-57
ENSG00000207027,,
ENSG00000231810,,RPL36AP35
ENSG00000105197,92609,TIMM50
ENSG00000213556,,
ENSG00000252264,,RNU7-153P
ENSG00000148156,10880,ACTL7B
ENSG00000266498,,
ENSG00000206950,,Y_RNA
ENSG00000252035,,RNU6-397P
ENSG00000226359,,ACTG1P24
ENSG00000199127,494332,MIR383
ENSG00000252067,,RNU4-71P
ENSG00000187003,10881,ACTL7A
ENSG00000264788,100422876,MIR3148
ENSG00000240189,,RN7SL621P
ENSG00000291840,,NAA50P1
ENSG00000239175,,RNU6-1218P
ENSG00000249074,,NDUFB2P1
ENSG00000291841,81169,OR8J2
ENSG00000253126,,IGLVI-56
ENSG00000141030,8533,COPS3
ENSG00000291863,219464,OR5T2
ENSG00000200719,,RNA5SP260
ENSG00000211641,,IGLV11-55
ENSG00000291866,390154,OR5T3
ENSG00000252505,,SNORA70
ENSG00000291860,390155,OR5T1
ENSG00000221616,100313884,MIR548H4
ENSG00000199620,,RNA5SP258
ENSG00000291864,219469,OR8H1
ENSG00000253935,,IGLVIV-53
ENSG00000263794,,RN7SL457P
ENSG00000228050,,TOP3BP1
ENSG00000291842,,OR8I1P
ENSG00000241877,,
ENSG00000234726,,
ENSG00000252735,,RNU6-528P
ENSG00000291865,219473,OR8K3
ENSG00000279278,,
ENSG00000206871,,RNU6-533P
ENSG00000164123,152940,SPMIP2
ENSG00000291843,,FAM8A2P
ENSG00000238936,109616980,SNORD65B
ENSG00000291844,,OR8K2P
ENSG00000276685,,
ENSG00000291861,390157,OR8K1
ENSG00000291858,219477,OR8J1
ENSG00000291845,,RPL5P29
ENSG00000252710,,RNU6-295P
ENSG00000291846,219417,OR8U1
ENSG00000217272,,RAB1AP2
ENSG00000291847,,OR8L1P
ENSG00000273100,,
ENSG00000291848,,OR5AL2P
ENSG00000222099,,RN7SKP32
ENSG00000274422,,
ENSG00000291849,219479,OR8U3
ENSG00000234630,,
ENSG00000291850,,OR5M4P
ENSG00000206867,,RNU6-356P
ENSG00000286129,,
ENSG00000291851,,
ENSG00000239039,692084,SNORD13
ENSG00000070061,8518,ELP1
ENSG00000131023,9113,LATS1
ENSG00000277418,,RNA5SP531
ENSG00000291852,390162,OR5M9
ENSG00000199640,,RN7SKP294
ENSG00000272779,,BMS1P20
ENSG00000291859,219482,OR5M3
ENSG00000201316,124902078,
ENSG00000211643,,IGLV5-52
ENSG00000291868,,
ENSG00000263372,100847068,MIR548AO
ENSG00000206852,,RNU6-895P
ENSG00000291867,,OR5M2P
ENSG00000200986,,RNU6-819P
ENSG00000291853,,
ENSG00000251128,101928734,WWC2-AS1
ENSG00000291854,,OR5M7P
ENSG00000201763,,RNA5SP267
ENSG00000291855,,
ENSG00000211644,,IGLV1-51
ENSG00000291856,,OR5M6P
ENSG00000202265,,RNU6-596P
ENSG00000291857,,OR5M5P
ENSG00000292252,79482,OR5AL1
ENSG00000206975,,RNU6-13P
ENSG00000291862,219484,OR5M8
ENSG00000239580,,RN7SL675P
ENSG00000252210,,Y_RNA
ENSG00000251407,,MTND1P22
ENSG00000212473,,RNU1-101P
ENSG00000200714,,Y_RNA
ENSG00000222205,,RNA5SP266
ENSG00000287433,,
ENSG00000211645,,IGLV1-50
ENSG00000206853,124900267,
ENSG00000222889,,RN7SKP29
ENSG00000248816,,
ENSG00000277740,,Metazoa_SRP
ENSG00000225724,,ASH2LP3
ENSG00000223350,,IGLV9-49
ENSG00000207816,406908,MIR124-2
ENSG00000243532,,RN7SL19P
ENSG00000252594,,RNU6-656P
ENSG00000232515,,
ENSG00000275128,,RN7SL203P
ENSG00000211647,,IGLV5-48
ENSG00000223220,,Y_RNA
ENSG00000038295,7092,TLL1
ENSG00000252509,,RNA5SP271
ENSG00000206649,124900264,
ENSG00000211648,,IGLV1-47
ENSG00000239184,,RNA5SP269
ENSG00000223293,,RNA5SP270
ENSG00000222231,,RNU2-54P
ENSG00000251904,,RNA5SP272
ENSG00000237428,,ASH2LP2
ENSG00000277063,102467005,MIR8084
ENSG00000211649,,IGLV7-46
ENSG00000265588,100847056,MIR5708
ENSG00000207036,,RNY3P14
ENSG00000206701,,RNU6-1040P
ENSG00000232603,,
ENSG00000202095,,RNU6-1172P
ENSG00000211650,,IGLV5-45
ENSG00000202112,,RNU6-690P
ENSG00000284288,100616169,MIR378D2
ENSG00000242315,,RN7SL685P
ENSG00000166930,64232,MS4A5
ENSG00000252935,,RNU6-1220P
ENSG00000252755,,RNU6-703P
ENSG00000211651,,IGLV1-44
ENSG00000207215,109617016,SNORD3H
ENSG00000222416,,RNA5SP274
ENSG00000280397,,
ENSG00000207378,,RNU6-748P
ENSG00000211652,,IGLV7-43
ENSG00000241550,,RN7SL41P
ENSG00000279147,,
ENSG00000276673,,
ENSG00000254175,,IGLVI-42
ENSG00000207067,26775,SNORA72
ENSG00000254073,,IGLVVII-41-1
ENSG00000253818,,IGLV1-41
ENSG00000242671,,LINC02010
ENSG00000202310,,Y_RNA
ENSG00000211653,,IGLV1-40
ENSG00000199667,,Y_RNA
ENSG00000212414,109616982,SNORD77B
ENSG00000221387,,RNU6ATAC8P
ENSG00000202399,,Y_RNA
ENSG00000221753,,
ENSG00000252558,,RNU6-914P
ENSG00000252593,,RNU6-1224P
ENSG00000206719,,Y_RNA
ENSG00000266756,100847001,MIR5680
ENSG00000224144,,ASH2LP1
ENSG00000275041,,Metazoa_SRP
ENSG00000253889,,IGLVI-38
ENSG00000200806,,RNA5SP275
ENSG00000211654,,IGLV5-37
ENSG00000199450,,RNA5SP276
ENSG00000207334,,RNU6-12P
ENSG00000206776,124900266,
ENSG00000211655,,IGLV1-36
ENSG00000251840,,RN7SKP155
ENSG00000239115,,RNU7-67P
ENSG00000244033,,RN7SL228P
ENSG00000230821,,ASH2LP4
ENSG00000253631,,IGLV7-35
ENSG00000240151,,RN7SL826P
ENSG00000226595,,
ENSG00000238399,100302225,MIR2053
ENSG00000252297,,RNU6-875P
ENSG00000187860,550631,CCDC157
ENSG00000276479,102466162,MIR548AZ
ENSG00000283172,693130,MIR548D1
ENSG00000252158,,SNORA72
ENSG00000252852,,
ENSG00000205358,4496,MT1H
ENSG00000207704,100500863,MIR548AA1
ENSG00000222795,,RNU4-83P
ENSG00000199732,,Y_RNA
ENSG00000238372,124902079,
ENSG00000278374,,U4
ENSG00000277541,,ZNF630-AS1
ENSG00000222146,,RNU4-37P
ENSG00000276961,102466865,MIR7848
ENSG00000266712,100422921,MIR3149
ENSG00000230241,,
ENSG00000221768,100302147,MIR1302-7
ENSG00000206695,,RNU6-442P
ENSG00000271555,,
ENSG00000233139,,
ENSG00000201517,,RNU6-707P
ENSG00000288611,2831,NPBWR1
ENSG00000225198,,SSX13P
ENSG00000248911,,
ENSG00000238032,,S100A11P5
ENSG00000234780,,
ENSG00000252856,,RNA5SP503
ENSG00000204368,,SSX20P
ENSG00000147535,84513,PLPP5
ENSG00000184232,220323,OAF
ENSG00000169255,8706,B3GALNT1
ENSG00000231568,,S100A11P7
ENSG00000229662,,
ENSG00000237345,,
ENSG00000184788,340562,SATL1
ENSG00000087250,4504,MT3
ENSG00000185615,64714,PDIA2
ENSG00000219361,,RPSAP72
ENSG00000177989,440836,CIMAP1B
ENSG00000234768,,
ENSG00000091844,26575,RGS17
ENSG00000188021,29978,UBQLN2
ENSG00000185985,84631,SLITRK2
ENSG00000137709,25833,POU2F3
ENSG00000291869,,IFNL3P1
ENSG00000291876,282617,IFNL3
ENSG00000235847,,LDHAP7
ENSG00000291870,,MSRB1P1
ENSG00000291871,,IFNL4P1
ENSG00000234965,440829,SHISA8
ENSG00000291875,282616,IFNL2
ENSG00000291872,282618,IFNL1
ENSG00000101911,5634,PRPS2
ENSG00000291874,57622,LRFN1
ENSG00000291873,9535,GMFG
ENSG00000230202,,RPL29P4
ENSG00000173557,339778,CIMIP2C
ENSG00000100221,9929,JOSD1
ENSG00000164488,168002,DACT2
ENSG00000291878,,
ENSG00000291879,,
ENSG00000292250,101180976,IFNL4
ENSG00000090932,10683,DLL3
ENSG00000226341,,MTCYBP39
ENSG00000230696,,
ENSG00000162869,129285,PPP1R21
ENSG00000196376,222553,SLC35F1
ENSG00000006327,51330,TNFRSF12A
ENSG00000218426,,
ENSG00000260418,,
ENSG00000287056,,
ENSG00000243439,,RN7SL352P
ENSG00000233157,,
ENSG00000280669,,RN7SL32P
ENSG00000275859,102466720,MIR6720
ENSG00000265083,100500900,MIR3691
ENSG00000221583,,RNU6ATAC21P
ENSG00000180150,,HMGN2P9
ENSG00000281089,55054,ATG16L1
ENSG00000240936,,RN7SL554P
ENSG00000130540,25830,SULT4A1
ENSG00000201483,,Y_RNA
ENSG00000176401,126272,EID2B
ENSG00000206960,,RNU6-793P
ENSG00000201367,,RNU6-522P
ENSG00000176396,163126,EID2
ENSG00000201519,,RNU6-645P
ENSG00000207775,693125,MIR548A1
ENSG00000242989,,RN7SL332P
ENSG00000201415,,RNA5SP204
ENSG00000269588,,
ENSG00000251830,124900220,
ENSG00000200681,,RNU6-263P
ENSG00000277411,,5S_rRNA
ENSG00000269188,,
ENSG00000199715,,Y_RNA
ENSG00000207394,,RNU6-1060P
ENSG00000244253,,RPS29P24
ENSG00000085224,546,ATRX
ENSG00000222515,,RN7SKP240
ENSG00000243581,,RPS29P25
ENSG00000139797,140432,RNF113B
ENSG00000201523,,RNA5SP205
ENSG00000200957,,RNU6-801P
ENSG00000252046,,RNU6-150P
ENSG00000201442,,Y_RNA
ENSG00000182013,55228,PNMA8A
ENSG00000212240,,RNU6-930P
ENSG00000239953,,RN7SL273P
ENSG00000252990,,RNU1-54P
ENSG00000222969,,RN7SKP8
ENSG00000212468,,RNU6-754P
ENSG00000263399,100422881,MIR3170
ENSG00000103145,54985,HCFC1R1
ENSG00000212532,124900230,
ENSG00000269189,,
ENSG00000264056,100847075,MIR5685
ENSG00000252457,,RNU7-65P
ENSG00000269599,,
ENSG00000206908,,RNU1-136P
ENSG00000240641,,RN7SL580P
ENSG00000231194,100874080,FARP1-AS1
ENSG00000251965,,RNA5SP208
ENSG00000212229,124900229,
ENSG00000291881,,VN1R17P
ENSG00000233695,,GAS6-AS1
ENSG00000291889,105373273,
ENSG00000251946,,RNU6-1023P
ENSG00000238949,,RNU7-66P
ENSG00000291882,,Y_RNA
ENSG00000291884,84838,ZNF496
ENSG00000238697,,RNU6-261P
ENSG00000212017,100422884,MIR548U
ENSG00000272445,,RNU6-84P
ENSG00000206886,124900219,SNORA70
ENSG00000206672,,Y_RNA
ENSG00000252156,,RNU6-155P
ENSG00000279770,100130386,LINC00552
ENSG00000252137,,RNU6-1338P
ENSG00000204851,57469,PNMA8B
ENSG00000223169,,RNA5SP209
ENSG00000184497,348013,TMEM255B
ENSG00000291885,,ZNF496-DT
ENSG00000201015,,RNU6-280P
ENSG00000223044,,RNU6-130P
ENSG00000278797,,
ENSG00000253010,,RN7SKP256
ENSG00000147548,54904,NSD3
ENSG00000249210,,GAPDHP38
ENSG00000259541,649133,
ENSG00000212336,,RNA5SP210
ENSG00000252249,,
ENSG00000222652,,RNU6-248P
ENSG00000243124,,RN7SL643P
ENSG00000240961,,RN7SL415P
ENSG00000263734,100616174,MIR4643
ENSG00000265226,100616347,MIR548AI
ENSG00000160014,808,CALM3
ENSG00000202283,124900225,
ENSG00000263479,,RN7SL509P
ENSG00000274303,,7SK
ENSG00000202069,,RNU4-66P
ENSG00000173457,26472,PPP1R14B
ENSG00000197114,84619,ZGPAT
ENSG00000291883,,
ENSG00000249284,,
ENSG00000200492,124901505,U3
ENSG00000291888,317705,VN1R5
ENSG00000242560,,RN7SL797P
ENSG00000221455,124901507,U3
ENSG00000238386,,RNU7-48P
ENSG00000164114,79884,MAP9
ENSG00000252125,,RNU6-1299P
ENSG00000238367,100302164,MIR2113
ENSG00000212147,,RNU6-1106P
ENSG00000266760,100616109,MIR4464
ENSG00000273744,,U4
ENSG00000173848,10276,NET1
ENSG00000244710,,RN7SL47P
ENSG00000252444,,RNU6-344P
ENSG00000200522,,RNU6-957P
ENSG00000201386,,RNU6-1163P
ENSG00000206857,,RNU6-214P
ENSG00000252498,,RNU6-1016P
ENSG00000164265,117156,SCGB3A2
ENSG00000200040,,Y_RNA
ENSG00000251814,,RN7SKP18
ENSG00000252944,,RNU6-897P
ENSG00000200091,,RN7SKP163
ENSG00000200310,,RNA5SP215
ENSG00000207044,,RNU6-1226P
ENSG00000222713,,RN7SKP51
ENSG00000222445,,RN7SKP56
ENSG00000274766,,
ENSG00000207461,,RNU6-253P
ENSG00000207632,693173,MIR588
ENSG00000201613,,RNU6-200P
ENSG00000201379,,RNU4-76P
ENSG00000202438,,Y_RNA
ENSG00000265725,100422951,MIR3144
ENSG00000251920,,RNA5SP216
ENSG00000251882,,RNU6-475P
ENSG00000199932,,RNU1-18P
ENSG00000293677,,
ENSG00000206754,594837,SNORD101
ENSG00000229373,643365,LINC00452
ENSG00000283409,100500880,MIR3662
ENSG00000222649,,Y_RNA
ENSG00000207345,,RNU6-1222P
ENSG00000221500,594838,SNORD100
ENSG00000207982,693128,MIR548B
ENSG00000200732,,RNU6-194P
ENSG00000200534,594839,SNORA33
ENSG00000206982,,Y_RNA
ENSG00000257069,106780802,KCNK4-CATSPERZ
ENSG00000238789,,RNU7-152P
ENSG00000213661,,
ENSG00000200198,,RN7SKP211
ENSG00000254239,,
ENSG00000199246,,RNU6-896P
ENSG00000222806,,RNA5SP225
ENSG00000222659,,RNU2-8P
ENSG00000201628,,RNU4-7P
ENSG00000238616,,RNU6-300P
ENSG00000201939,,RNA5SP224
ENSG00000222764,,RN7SKP106
ENSG00000283199,100507747,C13orf46
ENSG00000238594,124901527,
ENSG00000221456,100302259,MIR1202
ENSG00000207024,,Y_RNA
ENSG00000240606,,RN7SL564P
ENSG00000100341,150379,PNPLA5
ENSG00000266245,100616430,MIR4644
ENSG00000219435,25858,CATSPERZ
ENSG00000212295,109617011,SNORD28B
ENSG00000022355,2554,GABRA1
ENSG00000276680,,
ENSG00000223203,,RNA5SP221
ENSG00000227352,,ARHGEF7-AS1
ENSG00000202343,124901526,
ENSG00000285856,,
ENSG00000207292,,Y_RNA
ENSG00000275248,,
ENSG00000220871,,DNAJC19P6
ENSG00000201161,,RN7SKP10
ENSG00000217653,,PIMREGP3
ENSG00000199630,,Y_RNA
ENSG00000274331,,
ENSG00000218300,,RPL22P14
ENSG00000219240,,
ENSG00000135355,84694,GJA10
ENSG00000231428,104355146,LINC00396
ENSG00000265885,,RN7SL783P
ENSG00000187498,1282,COL4A1
ENSG00000252891,,Y_RNA
ENSG00000226455,,
ENSG00000222078,,RN7SKP110
ENSG00000118412,9994,CASP8AP2
ENSG00000126432,25824,PRDX5
ENSG00000181938,64785,GINS3
ENSG00000100345,4627,MYH9
ENSG00000291891,5407,PNLIPRP1
ENSG00000205309,56953,NT5M
ENSG00000291892,143379,SPMIP5
ENSG00000103227,64788,LMF1
ENSG00000291893,105378499,HSPA12A-AS1
ENSG00000291894,,RPL5P27
ENSG00000291895,5408,PNLIPRP2
ENSG00000178372,51806,CALML5
ENSG00000215030,,RPL13P12
ENSG00000178363,810,CALML3
ENSG00000230865,,TSEN15P1
ENSG00000201741,,Y_RNA
ENSG00000141026,55090,MED9
ENSG00000256462,,
ENSG00000240577,,RN7SL445P
ENSG00000196372,79754,ASB13
ENSG00000285598,,
ENSG00000201119,,RNU1-33P
ENSG00000217612,,
ENSG00000279161,,
ENSG00000168071,283234,CCDC88B
ENSG00000197380,147906,DACT3
ENSG00000108551,51655,RASD1
ENSG00000270638,,
ENSG00000288056,,
ENSG00000280184,,
ENSG00000118496,84085,FBXO30
ENSG00000273154,,
ENSG00000028839,9519,TBPL1
ENSG00000274501,,
ENSG00000273047,,
ENSG00000125520,56731,SLC2A4RG
ENSG00000131469,6155,RPL27
ENSG00000243560,,RN7SL364P
ENSG00000211513,,MIR320E
ENSG00000222614,,Y_RNA
ENSG00000128011,57622,LRFN1
ENSG00000130545,92359,CRB3
ENSG00000270427,,NRBF2P5
ENSG00000272764,,
ENSG00000118526,6943,TCF21
ENSG00000240180,,RPL12P28
ENSG00000109576,51166,AADAT
ENSG00000174156,2940,GSTA3
ENSG00000138180,55165,CEP55
ENSG00000291896,,MPTX1
ENSG00000291897,,OR10J2P
ENSG00000275597,,ANAPC1P5
ENSG00000291905,2205,FCER1A
ENSG00000237085,,
ENSG00000291902,,
ENSG00000291898,,OR10J7P
ENSG00000230595,,RSL24D1P2
ENSG00000291899,,OR10J8P
ENSG00000291900,,OR10J9P
ENSG00000291903,26476,OR10J1
ENSG00000212396,,RNA5SP323
ENSG00000186188,338557,FFAR4
ENSG00000229682,,
ENSG00000291904,,LINC02819
ENSG00000291901,,OR10J3
ENSG00000292247,391121,OR10J4
ENSG00000135951,80705,TSGA10
ENSG00000095464,5146,PDE6C
ENSG00000205744,79958,DENND1C
ENSG00000167080,124872,B4GALNT2
ENSG00000288014,,
ENSG00000170899,2941,GSTA4
ENSG00000226217,,RPL19P1
ENSG00000088882,56265,CPXM1
ENSG00000148690,118924,FRA10AC1
ENSG00000155666,79831,KDM8
ENSG00000291906,,OR51P1P
ENSG00000291907,,OR52J2P
ENSG00000291908,119679,OR52J3
ENSG00000291909,119678,OR52E2
ENSG00000291910,,OR52S1P
ENSG00000291911,,OR52E3P
ENSG00000291912,,OR52J1P
ENSG00000291913,,
ENSG00000291915,,OR52A4P
ENSG00000291916,,
ENSG00000292245,79296,OR52E1
ENSG00000202198,,7SK
ENSG00000283293,125050,RN7SK
ENSG00000242865,,RN7SL244P
ENSG00000261745,,
ENSG00000137270,8521,GCM1
ENSG00000241690,,
ENSG00000258713,128653,C20orf141
ENSG00000068079,3430,IFI35
ENSG00000233388,,TRMT112P8
ENSG00000273044,,
ENSG00000100302,23551,RASD2
ENSG00000198326,100288797,TMEM239
ENSG00000253026,,RNU6-464P
ENSG00000219074,,SOD1P1
ENSG00000217539,,IQCB2P
ENSG00000132635,64773,PCED1A
ENSG00000199851,124901506,U3
ENSG00000217315,,OR2W2P
ENSG00000187763,,OR2B7P
ENSG00000182477,65944,OR2B8P
ENSG00000168126,,OR2W6P
ENSG00000124657,26212,OR2B6
ENSG00000214374,,RPLP2P1
ENSG00000216629,,OR2W4P
ENSG00000278359,102466815,MIR7155
ENSG00000108231,9211,LGI1
ENSG00000218226,,TATDN2P2
ENSG00000198125,4151,MB
